전표일자,전표번호,계정코드,계정과목,차변금액,대변금액,거래처,승인일자,프로젝트코드
2016-01-07,5,13500,부가세대급금,"11,400,000",0,05565,2016-01-07,
2016-01-07,5,13500,부가세대급금,"-11,400,000",0,05565,2016-01-07,
2016-01-07,8,10300,보통예금,"5,484,600",0,98001,2016-01-07,
2016-01-07,8,10300,보통예금,"440,000",0,98001,2016-01-07,
2016-01-07,8,25900,선수금,0,"5,484,600",05258,2016-01-07,0006
2016-01-07,8,25900,선수금,0,"440,000",05155,2016-01-07,0006
2016-01-07,9,25900,선수금,"440,000",0,05155,2016-01-07,0006
2016-01-07,9,40400,제품매출,0,"400,000",05155,2016-01-07,0006
2016-01-07,9,25500,부가세예수금,0,"40,000",05155,2016-01-07,
2016-01-07,10,25900,선수금,"5,484,600",0,05258,2016-01-07,0006
2016-01-07,10,40400,제품매출,0,"4,986,000",05258,2016-01-07,0006
2016-01-07,10,25500,부가세예수금,0,"498,600",05258,2016-01-07,
2016-01-07,11,25900,선수금,"880,000",0,05606,2016-01-07,0006
2016-01-07,11,40400,제품매출,0,"800,000",05606,2016-01-07,0006
2016-01-07,11,25500,부가세예수금,0,"80,000",05606,2016-01-07,
2016-01-07,12,10800,외상매출금,"1,300,000",0,05260,2016-01-07,0007
2016-01-07,12,40400,제품매출,0,"1,181,818",05260,2016-01-07,0007
2016-01-07,12,25500,부가세예수금,0,"118,182",05260,2016-01-07,
2016-01-07,13,10300,보통예금,"2,500,000",0,98001,2016-01-07,
2016-01-07,13,10800,외상매출금,0,"2,500,000",04810,2016-01-07,0007
2016-01-07,14,83300,광고선전비,"1,000,000",0,05738,2016-01-07,0001
2016-01-07,14,13500,부가세대급금,"100,000",0,05738,2016-01-07,
2016-01-07,14,25300,미지급금,0,"1,100,000",05738,2016-01-07,0031
2016-01-07,15,10800,외상매출금,"27,720,000",0,05302,2016-01-07,0006
2016-01-07,15,40100,상품매출,0,"25,200,000",05302,2016-01-07,0006
2016-01-07,15,25500,부가세예수금,0,"2,520,000",05302,2016-01-07,
2016-01-07,16,10800,외상매출금,"1,799,278",0,05270,2016-01-07,0006
2016-01-07,16,40100,상품매출,0,"1,635,708",05270,2016-01-07,0006
2016-01-07,16,25500,부가세예수금,0,"163,570",05270,2016-01-07,
2016-01-07,17,10800,외상매출금,"1,000,000",0,02311,2016-01-07,0007
2016-01-07,17,40100,상품매출,0,"909,092",02311,2016-01-07,0007
2016-01-07,17,25500,부가세예수금,0,"90,908",02311,2016-01-07,
2016-01-07,18,10800,외상매출금,"2,680,000",0,04720,2016-01-07,0007
2016-01-07,18,40400,제품매출,0,"2,436,364",04720,2016-01-07,0007
2016-01-07,18,25500,부가세예수금,0,"243,636",04720,2016-01-07,
2016-01-07,23,53300,외주가공비,"13,848,000",0,02694,2016-01-07,0015
2016-01-07,23,52000,수선비,"250,600",0,02694,2016-01-07,0015
2016-01-07,23,13500,부가세대급금,"1,409,860",0,02694,2016-01-07,
2016-01-07,23,25100,외상매입금,0,"15,508,460",02694,2016-01-07,0033
2016-01-07,24,10800,외상매출금,"29,343,316",0,02607,2016-01-07,0008
2016-01-07,24,25500,부가세예수금,0,0,02607,2016-01-07,
2016-01-07,24,40100,상품매출,0,"5,466,868",02607,2016-01-07,0008
2016-01-07,24,40100,상품매출,0,"18,624,840",02607,2016-01-07,0008
2016-01-07,24,40100,상품매출,0,"3,687,598",02607,2016-01-07,0008
2016-01-07,24,40400,제품매출,0,"1,564,010",02607,2016-01-07,0008
2016-01-07,25,25900,선수금,"2,850,040",0,04062,2016-01-07,0008
2016-01-07,25,25500,부가세예수금,0,0,04062,2016-01-07,
2016-01-07,25,40400,제품매출,0,"2,898,886",04062,2016-01-07,0008
2016-01-07,25,93200,외환차손,"48,846",0,04062,2016-01-07,0008
2016-01-07,26,10800,외상매출금,"2,046,560",0,05543,2016-01-07,0008
2016-01-07,26,40400,제품매출,0,"2,046,560",05543,2016-01-07,0008
2016-01-07,26,25500,부가세예수금,0,0,05543,2016-01-07,
2016-01-07,27,53100,지급수수료,"140,000",0,04020,2016-01-07,0037
2016-01-07,27,13500,부가세대급금,0,0,04020,2016-01-07,
2016-01-07,27,25300,미지급금,0,"140,000",04020,2016-01-07,0033
2016-01-07,28,14900,원재료,"3,175,200",0,00352,2016-01-07,0013
2016-01-07,28,13500,부가세대급금,"317,520",0,00352,2016-01-07,
2016-01-07,28,25100,외상매입금,0,"3,492,720",00352,2016-01-07,0032
2016-01-07,29,14900,원재료,"74,500,000",0,03909,2016-01-07,0013
2016-01-07,29,13500,부가세대급금,"7,450,000",0,03909,2016-01-07,
2016-01-07,29,25100,외상매입금,0,"81,950,000",03909,2016-01-07,0032
2016-01-07,29,13500,부가세대급금,"7,450,000",0,03909,2016-01-07,
2016-01-07,29,13500,부가세대급금,"-7,450,000",0,03909,2016-01-07,
2016-01-07,30,10300,보통예금,"20,483,740",0,98006,2016-01-07,
2016-01-07,30,46000,제품관세환급금,0,"20,483,740",,2016-01-07,
2016-01-07,31,10300,보통예금,"20,033,006",0,98004,2016-01-07,
2016-01-07,31,10800,외상매출금,0,"19,631,000",01466,2016-01-07,0006
2016-01-07,31,90700,외환차익,0,"402,006",01466,2016-01-07,0006
2016-01-07,32,10300,보통예금,"76,002,996",0,98004,2016-01-07,
2016-01-07,32,10800,외상매출금,0,"74,246,200",02164,2016-01-07,0006
2016-01-07,32,90700,외환차익,0,"1,756,796",02164,2016-01-07,0006
2016-01-07,33,10300,보통예금,"87,912,614",0,98004,2016-01-07,
2016-01-07,33,10800,외상매출금,0,"87,122,592",01623,2016-01-07,0006
2016-01-07,33,90700,외환차익,0,"790,022",01623,2016-01-07,0006
2016-01-08,1,25100,외상매입금,"28,967,630",0,05332,2016-01-08,
2016-01-08,1,25100,외상매입금,"2,597,760",0,02951,2016-01-08,
2016-01-08,1,25100,외상매입금,"7,678,000",0,04341,2016-01-08,
2016-01-08,1,25100,외상매입금,"14,386,900",0,00152,2016-01-08,
2016-01-08,1,25100,외상매입금,"30,573,400",0,04300,2016-01-08,
2016-01-08,1,25100,외상매입금,"17,307,400",0,02463,2016-01-08,
2016-01-08,1,25100,외상매입금,"23,760,000",0,04941,2016-01-08,
2016-01-08,1,25100,외상매입금,"6,230,400",0,01241,2016-01-08,
2016-01-08,1,25100,외상매입금,"27,830,000",0,00473,2016-01-08,
2016-01-08,1,25100,외상매입금,"9,128,900",0,00114,2016-01-08,
2016-01-08,1,25100,외상매입금,"15,565,000",0,02270,2016-01-08,
2016-01-08,1,25100,외상매입금,"9,932,560",0,04222,2016-01-08,
2016-01-08,1,25100,외상매입금,"12,701,920",0,02589,2016-01-08,
2016-01-08,1,25100,외상매입금,"6,600,000",0,03045,2016-01-08,
2016-01-08,1,25100,외상매입금,"8,458,252",0,00488,2016-01-08,
2016-01-08,1,25100,외상매입금,"17,328,564",0,00488,2016-01-08,
2016-01-08,1,25100,외상매입금,"5,811,960",0,05475,2016-01-08,
2016-01-08,1,25100,외상매입금,"2,772,000",0,00121,2016-01-08,
2016-01-08,1,25100,외상매입금,"33,585,200",0,01042,2016-01-08,
2016-01-08,1,25100,외상매입금,"7,480,000",0,02655,2016-01-08,
2016-01-08,1,25100,외상매입금,"1,722,600",0,00545,2016-01-08,
2016-01-08,1,25100,외상매입금,"20,140,000",0,01227,2016-01-08,
2016-01-08,1,25100,외상매입금,"40,024,600",0,02766,2016-01-08,
2016-01-08,1,25100,외상매입금,"18,442,600",0,05702,2016-01-08,
2016-01-08,1,25100,외상매입금,"22,668,800",0,02920,2016-01-08,
2016-01-08,1,25100,외상매입금,"34,196,800",0,03398,2016-01-08,
2016-01-08,1,25100,외상매입금,"682,000",0,00125,2016-01-08,
2016-01-08,1,25100,외상매입금,"25,892,460",0,03679,2016-01-08,
2016-01-08,1,25100,외상매입금,"13,083,400",0,00976,2016-01-08,
2016-01-08,1,25100,외상매입금,"44,572,000",0,04451,2016-01-08,
2016-01-08,1,25100,외상매입금,"2,145,000",0,03305,2016-01-08,
2016-01-08,1,25100,외상매입금,"5,390,000",0,02412,2016-01-08,
2016-01-08,1,25100,외상매입금,"1,832,600",0,05588,2016-01-08,
2016-01-08,1,25100,외상매입금,"9,694,300",0,01040,2016-01-08,
2016-01-08,1,25100,외상매입금,"594,000",0,04700,2016-01-08,
2016-01-08,1,10300,보통예금,0,"529,777,006",98001,2016-01-08,
2016-01-08,2,13100,선급금,"891,000,000",0,04352,2016-01-08,
2016-01-08,2,10300,보통예금,0,"891,000,000",98009,2016-01-08,
2016-01-08,3,25300,미지급금,"45,600,000",0,05565,2016-01-08,
2016-01-08,3,13100,선급금,"100,000,000",0,04181,2016-01-08,
2016-01-08,3,13100,선급금,"360,000",0,01234,2016-01-08,
2016-01-08,3,13100,선급금,"120,000",0,01451,2016-01-08,
2016-01-08,3,25300,미지급금,"66,000",0,05378,2016-01-08,
2016-01-08,3,25100,외상매입금,"106,021,930",0,00370,2016-01-08,
2016-01-08,3,25300,미지급금,"16,500,000",0,03719,2016-01-08,
2016-01-08,3,10300,보통예금,0,"278,667,930",98001,2016-01-08,
2016-01-08,3,13500,부가세대급금,"10,000,000",0,00368,2016-01-08,
2016-01-08,4,10300,보통예금,"58,372,602",0,98010,2016-01-08,
2016-01-08,4,10800,외상매출금,0,"57,181,880",01594,2016-01-08,0006
2016-01-08,4,90700,외환차익,0,"1,190,722",98010,2016-01-08,0006
2016-01-08,5,10300,보통예금,"92,293,290",0,98010,2016-01-08,
2016-01-08,5,10800,외상매출금,0,"90,191,572",02689,2016-01-08,0006
2016-01-08,5,90700,외환차익,0,"2,101,718",98010,2016-01-08,
2016-01-08,6,10300,보통예금,"76,039,384",0,98010,2016-01-08,
2016-01-08,6,10800,외상매출금,0,"74,363,400",02716,2016-01-08,0006
2016-01-08,6,90700,외환차익,0,"1,675,984",02716,2016-01-08,0006
2016-01-08,7,10300,보통예금,"50,054,400",0,98003,2016-01-08,
2016-01-08,7,10800,외상매출금,0,"50,054,400",00962,2016-01-08,0006
2016-01-08,8,13500,부가세대급금,"4,048,180",0,00577,2016-01-08,
2016-01-08,8,10300,보통예금,0,"4,048,180",98003,2016-01-08,
2016-01-08,10,13500,부가세대급금,"257,320",0,00577,2016-01-08,
2016-01-08,10,96000,잡손실,"7,700",0,00577,2016-01-08,
2016-01-08,10,10300,보통예금,0,"265,020",98003,2016-01-08,
2016-01-08,11,13500,부가세대급금,"3,271,560",0,00553,2016-01-08,
2016-01-08,11,10300,보통예금,0,"3,271,560",98003,2016-01-08,
2016-01-08,12,13500,부가세대급금,"5,920,900",0,00553,2016-01-08,
2016-01-08,12,10300,보통예금,0,"5,920,900",98003,2016-01-08,
2016-01-08,13,10300,보통예금,"56,374,886",0,98002,2016-01-08,
2016-01-08,13,10800,외상매출금,0,"55,260,760",02171,2016-01-08,0008
2016-01-08,13,90700,외환차익,0,"1,114,126",98002,2016-01-08,0008
2016-01-08,14,10300,보통예금,"1,977,584",0,98002,2016-01-08,
2016-01-08,14,25900,선수금,0,"1,977,584",02861,2016-01-08,0008
2016-01-08,15,10300,보통예금,"1,936,314",0,98002,2016-01-08,
2016-01-08,15,25900,선수금,0,"1,936,314",01199,2016-01-08,0008
2016-01-08,16,10300,보통예금,"70,400",0,98001,2016-01-08,
2016-01-08,16,13100,선급금,0,"70,400",05700,2016-01-08,
2016-01-08,18,10800,외상매출금,"2,200,000",0,05714,2016-01-08,0017
2016-01-08,18,40400,제품매출,0,"2,000,000",05714,2016-01-08,0017
2016-01-08,18,25500,부가세예수금,0,"200,000",05714,2016-01-08,
2016-01-08,19,10800,외상매출금,"11,660,000",0,05083,2016-01-08,0006
2016-01-08,19,40400,제품매출,0,"10,600,000",05083,2016-01-08,0006
2016-01-08,19,25500,부가세예수금,0,"1,060,000",05083,2016-01-08,
2016-01-08,20,82300,경상연구개발비,"100,000",0,00115,2016-01-08,0050
2016-01-08,20,13500,부가세대급금,"10,000",0,00115,2016-01-08,
2016-01-08,20,25300,미지급금,0,"110,000",00115,2016-01-08,0031
2016-01-08,21,82100,보험료,"118,520",0,01779,2016-01-08,0010
2016-01-08,21,10300,보통예금,0,"118,520",98003,2016-01-08,
2016-01-08,22,10800,외상매출금,"3,130,106",0,00150,2016-01-08,0008
2016-01-08,22,25500,부가세예수금,0,0,00150,2016-01-08,
2016-01-08,22,40100,상품매출,0,"185,704",00150,2016-01-08,0008
2016-01-08,22,40400,제품매출,0,"2,944,402",00150,2016-01-08,0008
2016-01-08,23,13500,부가세대급금,"2,800",0,03369,2016-01-08,
2016-01-08,23,13500,부가세대급금,"6,640",0,03369,2016-01-08,
2016-01-08,23,13500,부가세대급금,"11,658",0,01281,2016-01-08,
2016-01-08,23,81400,통신비,"-2,800",0,03369,2016-01-08,0040
2016-01-08,23,81400,통신비,"-6,640",0,03369,2016-01-08,0004
2016-01-08,23,81400,통신비,"-11,658",0,01281,2016-01-08,0001
2016-01-08,25,52000,수선비,"6,000,000",0,03468,2016-01-08,0001
2016-01-08,25,13500,부가세대급금,"600,000",0,03468,2016-01-08,
2016-01-08,25,25300,미지급금,0,"6,600,000",03468,2016-01-08,0031
2016-01-08,26,10800,외상매출금,"34,575,354",0,01403,2016-01-08,0006
2016-01-08,26,25500,부가세예수금,0,0,01403,2016-01-08,
2016-01-08,26,40100,상품매출,0,"34,575,354",01403,2016-01-08,0006
2016-01-08,27,10800,외상매출금,"59,285,574",0,01337,2016-01-08,0006
2016-01-08,27,25500,부가세예수금,0,0,01337,2016-01-08,
2016-01-08,27,40400,제품매출,0,"59,285,574",01337,2016-01-08,0006
2016-01-08,29,53000,소모품비,"590,000",0,00835,2016-01-08,0037
2016-01-08,29,13500,부가세대급금,"59,000",0,00835,2016-01-08,
2016-01-08,29,25300,미지급금,0,"649,000",00835,2016-01-08,0033
2016-01-08,30,10800,외상매출금,"10,078,918",0,00538,2016-01-08,0008
2016-01-08,30,25500,부가세예수금,0,0,00538,2016-01-08,
2016-01-08,30,40400,제품매출,0,"10,078,918",00538,2016-01-08,0008
2016-01-09,2,25900,선수금,"1,300,588",0,05724,2016-01-09,0006
2016-01-09,2,25500,부가세예수금,0,0,05724,2016-01-09,
2016-01-09,2,40400,제품매출,0,"1,343,664",05724,2016-01-09,0006
2016-01-09,2,93200,외환차손,"43,076",0,05724,2016-01-09,0006
2016-01-09,3,10800,외상매출금,"23,912,420",0,02286,2016-01-09,0006
2016-01-09,3,25500,부가세예수금,0,0,02286,2016-01-09,
2016-01-09,3,40400,제품매출,0,"23,912,420",02286,2016-01-09,0006
2016-01-09,4,10800,외상매출금,"2,073,080",0,01788,2016-01-09,0006
2016-01-09,4,25500,부가세예수금,0,0,01788,2016-01-09,
2016-01-09,4,40400,제품매출,0,"2,073,080",01788,2016-01-09,0006
2016-01-09,5,81200,여비교통비,"1,639,820",0,,2016-01-09,0002
2016-01-09,5,10100,현금,0,"1,639,820",,2016-01-09,
2016-01-10,1,10800,외상매출금,"93,041,458",0,00136,2016-01-10,0008
2016-01-10,1,25500,부가세예수금,0,0,00136,2016-01-10,
2016-01-10,1,40400,제품매출,0,"93,041,458",00136,2016-01-10,0008
2016-01-10,4,13500,부가세대급금,"1,400",0,05333,2016-01-10,
2016-01-10,4,25300,미지급금,0,"1,400",05333,2016-01-10,0031
2016-01-10,7,13500,부가세대급금,"7,166",0,02934,2016-01-10,
2016-01-10,7,13500,부가세대급금,936,0,02934,2016-01-10,
2016-01-10,7,13500,부가세대급금,"80,000",0,02934,2016-01-10,
2016-01-10,7,13500,부가세대급금,"36,000",0,02934,2016-01-10,
2016-01-10,7,13500,부가세대급금,"30,542",0,02934,2016-01-10,
2016-01-10,7,13500,부가세대급금,"8,300",0,02934,2016-01-10,
2016-01-10,7,13500,부가세대급금,"7,660",0,02934,2016-01-10,
2016-01-10,7,13500,부가세대급금,"17,960",0,02934,2016-01-10,
2016-01-10,7,13500,부가세대급금,"8,240",0,02934,2016-01-10,
2016-01-10,7,13500,부가세대급금,"1,444",0,02934,2016-01-10,
2016-01-10,7,13500,부가세대급금,"164,900",0,02934,2016-01-10,
2016-01-10,7,13500,부가세대급금,"30,684",0,02934,2016-01-10,
2016-01-10,7,13500,부가세대급금,"31,830",0,02934,2016-01-10,
2016-01-10,7,13500,부가세대급금,936,0,02934,2016-01-10,
2016-01-10,7,13500,부가세대급금,"15,640",0,02934,2016-01-10,
2016-01-10,7,13500,부가세대급금,"-14,000",0,02934,2016-01-10,
2016-01-10,7,25300,미지급금,0,"428,238",02934,2016-01-10,0031
2016-01-11,12,10300,보통예금,"236,000,000",0,98003,2016-01-11,
2016-01-11,12,10300,보통예금,0,"236,000,000",98009,2016-01-11,
2016-01-11,13,25400,예수금,"3,596,140",0,00290,2016-01-11,
2016-01-11,13,81700,세금과공과,"6,536,360",0,00146,2016-01-11,0001
2016-01-11,13,10300,보통예금,0,"10,133,980",98009,2016-01-11,
2016-01-11,13,96000,잡손실,"1,480",0,,2016-01-11,
2016-01-11,15,25400,예수금,"34,786,840",0,00290,2016-01-11,
2016-01-11,15,25400,예수금,"1,072,280",0,00290,2016-01-11,
2016-01-11,15,25400,예수금,"117,140",0,00290,2016-01-11,
2016-01-11,15,25300,미지급금,"134,300",0,00290,2016-01-11,
2016-01-11,15,10300,보통예금,0,"35,976,260",98009,2016-01-11,
2016-01-11,15,10300,보통예금,0,"134,300",98003,2016-01-11,
2016-01-11,16,10800,외상매출금,0,"-44,000,000",05421,2016-01-11,0017
2016-01-11,16,25300,미지급금,0,"44,000,000",05421,2016-01-11,
2016-01-11,17,10300,보통예금,"166,460,660",0,98017,2016-01-11,
2016-01-11,17,83100,지급수수료,"76,000",0,05261,2016-01-11,0030
2016-01-11,17,25300,미지급금,"140,000",0,04020,2016-01-11,
2016-01-11,17,25300,미지급금,"216,186,664",0,03909,2016-01-11,
2016-01-11,17,25300,미지급금,"44,000,000",0,05421,2016-01-11,
2016-01-11,17,10800,외상매출금,0,"20,000,000",05421,2016-01-11,0017
2016-01-11,17,10300,보통예금,0,"406,863,324",98003,2016-01-11,
2016-01-11,18,83200,회비,"200,000",0,03786,2016-01-11,0001
2016-01-11,18,25300,미지급금,"770,000",0,02579,2016-01-11,
2016-01-11,18,10300,보통예금,0,"970,000",98017,2016-01-11,
2016-01-11,20,13100,선급금,"4,000,000",0,05733,2016-01-11,
2016-01-11,20,10300,보통예금,0,"4,000,000",98003,2016-01-11,
2016-01-11,21,10800,외상매출금,"52,140,000",0,03909,2016-01-11,0006
2016-01-11,21,40400,제품매출,0,"47,400,000",03909,2016-01-11,0006
2016-01-11,21,25500,부가세예수금,0,"4,740,000",03909,2016-01-11,
2016-01-11,21,25500,부가세예수금,0,"-4,740,000",03909,2016-01-11,
2016-01-11,21,25500,부가세예수금,0,"4,740,000",03909,2016-01-11,
2016-01-11,22,10300,보통예금,"24,580,120",0,98011,2016-01-11,
2016-01-11,22,10300,보통예금,0,"24,580,120",98003,2016-01-11,
2016-01-11,23,13100,선급금,"9,112,500",0,02449,2016-01-11,
2016-01-11,23,13500,부가세대급금,"15,713,160",0,02449,2016-01-11,
2016-01-11,23,10300,보통예금,0,"24,825,660",98003,2016-01-11,
2016-01-11,24,82300,경상연구개발비,"3,000,000",0,04935,2016-01-11,0018
2016-01-11,24,13500,부가세대급금,"300,000",0,04935,2016-01-11,
2016-01-11,24,25300,미지급금,0,"3,300,000",04935,2016-01-11,0031
2016-01-11,25,10800,외상매출금,"900,000",0,04762,2016-01-11,0007
2016-01-11,25,40100,상품매출,0,"818,182",04762,2016-01-11,0007
2016-01-11,25,25500,부가세예수금,0,"81,818",04762,2016-01-11,
2016-01-11,26,82300,경상연구개발비,"6,600,000",0,04985,2016-01-11,0018
2016-01-11,26,13500,부가세대급금,"660,000",0,04985,2016-01-11,
2016-01-11,26,25300,미지급금,0,"7,260,000",04985,2016-01-11,0031
2016-01-11,27,81300,접대비,"200,000",0,,2016-01-11,0003
2016-01-11,27,10300,보통예금,0,"200,000",98003,2016-01-11,
2016-01-11,28,10800,외상매출금,"7,925,742",0,05725,2016-01-11,0006
2016-01-11,28,40100,상품매출,0,"7,205,220",05725,2016-01-11,0006
2016-01-11,28,25500,부가세예수금,0,"720,522",05725,2016-01-11,
2016-01-11,29,10800,외상매출금,"19,705,000",0,04315,2016-01-11,0006
2016-01-11,29,40400,제품매출,0,"19,705,000",04315,2016-01-11,0006
2016-01-11,29,25500,부가세예수금,0,0,04315,2016-01-11,
2016-01-11,32,10800,외상매출금,"880,000",0,04787,2016-01-11,0007
2016-01-11,32,40400,제품매출,0,"800,000",04787,2016-01-11,0007
2016-01-11,32,25500,부가세예수금,0,"80,000",04787,2016-01-11,
2016-01-11,33,10800,외상매출금,"2,200,000",0,05694,2016-01-11,0007
2016-01-11,33,40400,제품매출,0,"2,000,000",05694,2016-01-11,0007
2016-01-11,33,25500,부가세예수금,0,"200,000",05694,2016-01-11,
2016-01-11,34,53100,지급수수료,"5,941,200",0,03253,2016-01-11,0015
2016-01-11,34,13500,부가세대급금,"594,120",0,03253,2016-01-11,
2016-01-11,34,25300,미지급금,0,"6,535,320",03253,2016-01-11,0033
2016-01-11,35,10300,보통예금,"20,483,740",0,98003,2016-01-11,
2016-01-11,35,10300,보통예금,0,"20,483,740",98006,2016-01-11,
2016-01-11,36,13100,선급금,"4,613,490",0,04181,2016-01-11,0050
2016-01-11,36,83100,지급수수료,"84,844",0,,2016-01-11,0002
2016-01-11,36,10300,보통예금,0,"4,613,490",98004,2016-01-11,
2016-01-11,36,10300,보통예금,0,"84,844",98003,2016-01-11,
